 time            v(A0)           v(A1)           v(A2)           v(A3)           v(A4)           v(B0)           v(B1)           v(B2)           v(B3)           v(B4)           v(Cin)          v(S0)           v(S1)           v(S2)           v(S3)           v(S4)           v(Cout)        
 1.23053637e-05  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999892e+00  1.80000817e+00  1.79996666e+00  1.79998777e+00  1.80000152e+00  1.80000039e+00 
 1.23102620e-05  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000104e+00  1.79999181e+00  1.80003326e+00  1.80001216e+00  1.79999845e+00  1.79999959e+00 
 1.23200585e-05  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999893e+00  1.80000816e+00  1.79996675e+00  1.79998784e+00  1.80000152e+00  1.80000039e+00 
 1.23396517e-05  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000104e+00  1.79999182e+00  1.80003321e+00  1.80001212e+00  1.79999845e+00  1.79999959e+00 
 1.23596517e-05  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999893e+00  1.80000815e+00  1.79996678e+00  1.79998787e+00  1.80000151e+00  1.80000038e+00 
 1.23796517e-05  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000104e+00  1.79999183e+00  1.80003318e+00  1.80001209e+00  1.79999845e+00  1.79999959e+00 
 1.23996517e-05  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999894e+00  1.80000814e+00  1.79996681e+00  1.79998789e+00  1.80000151e+00  1.80000038e+00 
 1.24000000e-05  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000098e+00  1.79999198e+00  1.80003231e+00  1.80001139e+00  1.79999847e+00  1.79999960e+00 
 1.24000100e-05  1.80000000e-01  1.80000000e-01  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e-01  1.80000000e-01  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000159e+00  1.80000033e+00  1.80000687e+00  1.80000522e+00  1.79999979e+00  1.79999994e+00 
 1.24000300e-05  5.40000000e-01  5.40000000e-01  1.80000000e+00  0.00000000e+00  0.00000000e+00  5.40000000e-01  5.40000000e-01  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999618e+00  1.79999623e+00  1.79999208e+00  1.79999514e+00  1.80000012e+00  1.80000002e+00 
 1.24000700e-05  1.26000000e+00  1.26000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.26000000e+00  1.26000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000112e+00  1.80000257e+00  1.80000635e+00  1.80000358e+00  1.79999987e+00  1.79999996e+00 
 1.24001000e-05  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80001285e+00  1.80000073e+00  1.79999294e+00  1.79999614e+00  1.80000006e+00  1.80000001e+00 
 1.24001039e-05  1.80000000e+00  1.80000000e+00  1.73068955e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.73068955e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000929e+00  1.80000167e+00  1.79999476e+00  1.79999259e+00  1.79999996e+00  1.79999998e+00 
 1.24001116e-05  1.80000000e+00  1.80000000e+00  1.59206865e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.59206865e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999763e+00  1.80000721e+00  1.80001221e+00  1.80000727e+00  1.80000016e+00  1.80000004e+00 
 1.24001270e-05  1.80000000e+00  1.80000000e+00  1.31482685e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.31482685e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79997355e+00  1.79999600e+00  1.80001338e+00  1.80001866e+00  1.79999993e+00  1.79999999e+00 
 1.24001520e-05  1.80000000e+00  1.80000000e+00  8.64284480e-01  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  8.64284480e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80001031e+00  1.80000731e+00  1.80001162e+00  1.79999937e+00  1.79999988e+00  1.79999994e+00 
 1.24001769e-05  1.80000000e+00  1.80000000e+00  4.15163505e-01  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  4.15163505e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80002271e+00  1.80003085e+00  1.80002265e+00  1.80001470e+00  1.80000018e+00  1.80000005e+00 
 1.24002000e-05  1.80000000e+00  1.80000000e+00  8.17790280e-13  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  8.17790280e-13  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79997291e+00  1.79997011e+00  1.79993633e+00  1.79992644e+00  1.79999968e+00  1.79999989e+00 
 1.24002042e-05  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79997935e+00  1.79996284e+00  1.79994268e+00  1.79992404e+00  1.79999941e+00  1.79999977e+00 
 1.24002126e-05  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999053e+00  1.79996479e+00  1.79994197e+00  1.79997805e+00  1.79999922e+00  1.79999964e+00 
 1.24002295e-05  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000122e+00  1.79998520e+00  1.79999146e+00  1.80005707e+00  1.80000201e+00  1.80000067e+00 
 1.24002459e-05  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999967e+00  1.79998162e+00  1.80002046e+00  1.79999746e+00  1.79999984e+00  1.80000017e+00 
 1.24002669e-05  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000288e+00  1.80000387e+00  1.80000271e+00  1.80001839e+00  1.79999848e+00  1.79999946e+00 
 1.24002920e-05  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000468e+00  1.80001588e+00  1.80000800e+00  1.80000147e+00  1.80000032e+00  1.79999984e+00 
 1.24003266e-05  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999917e+00  1.80000541e+00  1.80000519e+00  1.79997100e+00  1.80000108e+00  1.80000055e+00 
 1.24003650e-05  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000051e+00  1.80000611e+00  1.80001055e+00  1.80003196e+00  1.79999831e+00  1.79999943e+00 
 1.24004153e-05  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999811e+00  1.79999445e+00  1.79999096e+00  1.79997992e+00  1.80000172e+00  1.80000047e+00 
 1.24004951e-05  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000081e+00  1.80000198e+00  1.80000458e+00  1.80001499e+00  1.79999828e+00  1.79999954e+00 
 1.24005859e-05  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999969e+00  1.79999804e+00  1.79999563e+00  1.79998664e+00  1.80000165e+00  1.80000042e+00 
 1.24007675e-05  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000020e+00  1.80000167e+00  1.80000392e+00  1.80001246e+00  1.79999835e+00  1.79999957e+00 
 1.24011252e-05  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999981e+00  1.79999840e+00  1.79999621e+00  1.79998792e+00  1.80000161e+00  1.80000040e+00 
 1.24017677e-05  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000014e+00  1.80000152e+00  1.80000368e+00  1.80001183e+00  1.79999837e+00  1.79999958e+00 
 1.24030525e-05  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999984e+00  1.79999847e+00  1.79999634e+00  1.79998825e+00  1.80000159e+00  1.80000040e+00 
 1.24055768e-05  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000013e+00  1.80000149e+00  1.80000362e+00  1.80001167e+00  1.79999838e+00  1.79999958e+00 
 1.24104941e-05  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999985e+00  1.79999849e+00  1.79999637e+00  1.79998833e+00  1.80000159e+00  1.80000040e+00 
 1.24203286e-05  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000013e+00  1.80000148e+00  1.80000360e+00  1.80001163e+00  1.79999838e+00  1.79999958e+00 
 1.24399976e-05  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999985e+00  1.79999850e+00  1.79999638e+00  1.79998836e+00  1.80000159e+00  1.80000040e+00 
 1.24599976e-05  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000012e+00  1.80000147e+00  1.80000359e+00  1.80001161e+00  1.79999838e+00  1.79999958e+00 
 1.24799976e-05  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999985e+00  1.79999850e+00  1.79999638e+00  1.79998837e+00  1.80000159e+00  1.80000040e+00 
 1.24999976e-05  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000012e+00  1.80000147e+00  1.80000359e+00  1.80001160e+00  1.79999838e+00  1.79999958e+00 
 1.25001000e-05  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999995e+00  1.79999878e+00  1.79999684e+00  1.79998966e+00  1.80000153e+00  1.80000038e+00 
 1.25001100e-05  1.62000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.62000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999851e+00  1.79999672e+00  1.79999855e+00  1.79999687e+00  1.80000012e+00  1.80000003e+00 
 1.25001300e-05  1.26000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.26000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000339e+00  1.80000439e+00  1.80000154e+00  1.80000237e+00  1.79999982e+00  1.79999994e+00 
 1.25001700e-05  5.40000000e-01  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.40000000e-01  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999803e+00  1.80000247e+00  1.79999973e+00  1.79999864e+00  1.80000012e+00  1.80000003e+00 
 1.25002000e-05  9.39404110e-12  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.39404110e-12  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000005e+00  1.79999757e+00  1.79999998e+00  1.80000086e+00  1.79999987e+00  1.79999995e+00 
 1.25002054e-05  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999188e+00  1.79995242e+00  1.79999272e+00  1.79999719e+00  1.79999992e+00  1.79999996e+00 
 1.25002163e-05  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79996734e+00  1.79986876e+00  1.79998319e+00  1.79999411e+00  1.80000000e+00  1.79999999e+00 
 1.25002381e-05  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80001622e+00  1.80001254e+00  1.79989883e+00  1.79996651e+00  1.80000002e+00  1.80000000e+00 
 1.25002589e-05  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80006144e+00  1.80030162e+00  1.80019152e+00  1.80001569e+00  1.79999970e+00  1.79999987e+00 
 1.25002815e-05  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79995086e+00  1.79980192e+00  1.79998298e+00  1.80007602e+00  1.80000079e+00  1.80000028e+00 
 1.25003082e-05  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80001230e+00  1.80007302e+00  1.79993259e+00  1.79993282e+00  1.79999940e+00  1.79999986e+00 
 1.25003360e-05  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79998774e+00  1.79994752e+00  1.80007759e+00  1.80006159e+00  1.79999936e+00  1.79999964e+00 
 1.25003872e-05  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000483e+00  1.80001607e+00  1.79990742e+00  1.79992742e+00  1.80000133e+00  1.80000053e+00 
 1.25004340e-05  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000315e+00  1.79999187e+00  1.80007557e+00  1.80005529e+00  1.79999818e+00  1.79999939e+00 
 1.25005274e-05  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999676e+00  1.80000929e+00  1.79993470e+00  1.79995408e+00  1.80000191e+00  1.80000059e+00 
 1.25006371e-05  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000300e+00  1.79999196e+00  1.80005969e+00  1.80004092e+00  1.79999799e+00  1.79999939e+00 
 1.25008564e-05  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999704e+00  1.80000778e+00  1.79994305e+00  1.79996136e+00  1.80000200e+00  1.80000058e+00 
 1.25012544e-05  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000288e+00  1.79999233e+00  1.80005548e+00  1.80003740e+00  1.79999796e+00  1.79999940e+00 
 1.25019950e-05  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999713e+00  1.80000758e+00  1.79994526e+00  1.79996321e+00  1.80000201e+00  1.80000058e+00 
 1.25034764e-05  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000283e+00  1.79999243e+00  1.80005435e+00  1.80003645e+00  1.79999795e+00  1.79999940e+00 
 1.25064391e-05  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999715e+00  1.80000752e+00  1.79994582e+00  1.79996368e+00  1.80000202e+00  1.80000058e+00 
 1.25123645e-05  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000282e+00  1.79999246e+00  1.80005407e+00  1.80003622e+00  1.79999795e+00  1.79999940e+00 
 1.25242152e-05  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999716e+00  1.80000751e+00  1.79994596e+00  1.79996380e+00  1.80000202e+00  1.80000058e+00 
 1.25442152e-05  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000281e+00  1.79999247e+00  1.80005399e+00  1.80003616e+00  1.79999795e+00  1.79999940e+00 
 1.25642152e-05  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999716e+00  1.80000751e+00  1.79994602e+00  1.79996384e+00  1.80000202e+00  1.80000058e+00 
 1.25842152e-05  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000281e+00  1.79999247e+00  1.80005394e+00  1.80003611e+00  1.79999795e+00  1.79999940e+00 
 1.26000000e-05  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999717e+00  1.80000750e+00  1.79994608e+00  1.79996389e+00  1.80000202e+00  1.80000058e+00 
 1.26000100e-05  1.80000000e-01  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e-01  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000054e+00  1.80000183e+00  1.79998929e+00  1.79999118e+00  1.80000001e+00  1.80000002e+00 
 1.26000300e-05  5.40000000e-01  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.40000000e-01  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79999694e+00  1.79999655e+00  1.80000397e+00  1.80000353e+00  1.79999976e+00  1.79999992e+00 
 1.26000700e-05  1.26000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.26000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000065e+00  1.80000302e+00  1.79999654e+00  1.79999702e+00  1.80000022e+00  1.80000005e+00 
 1.26001000e-05  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80001240e+00  1.79999625e+00  1.80000139e+00  1.80000140e+00  1.79999975e+00  1.79999992e+00 
 1.26001038e-05  1.80000000e+00  1.73081025e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.73081025e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000862e+00  1.79999706e+00  1.79999508e+00  1.79999914e+00  1.79999990e+00  1.79999996e+00 
