 time            v(A0)           v(A1)           v(A2)           v(A3)           v(B0)           v(B1)           v(B2)           v(B3)           v(Cin)          v(S0)           v(S1)           v(S2)           v(S3)           v(C4)          
 4.80000000e-06  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.13501641e-04  1.79999107e+00  4.43703615e-06  3.48773622e-07  2.29352426e-06 
 4.80001000e-06  1.80000000e-01  1.80000000e-01  1.80000000e-01  1.80000000e-01  1.80000000e-01  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.51188177e-04  1.79999966e+00  2.45342090e-05  9.94315294e-06  1.26100040e-05 
 4.80003000e-06  5.40000000e-01  5.40000000e-01  5.40000000e-01  5.40000000e-01  5.40000000e-01  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.00379185e-05  1.79999247e+00  9.45947726e-06  2.43349780e-06 -9.59435009e-06 
 4.80006080e-06  1.09438486e+00  1.09438486e+00  1.09438486e+00  1.09438486e+00  1.09438486e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.39839818e-04  1.79996080e+00 -8.28733439e-05 -3.08730940e-05 -4.40668569e-06 
 4.80008932e-06  1.60769729e+00  1.60769729e+00  1.60769729e+00  1.60769729e+00  1.60769729e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.78037717e-04  1.79990393e+00 -3.38188199e-04 -1.40532750e-04 -3.90793617e-06 
 4.80010000e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.37255913e-04  1.80000300e+00  1.05261925e-05  5.04829138e-06  5.19425566e-05 
 4.80010290e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.74787337e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.30677515e-03  1.80003520e+00  2.47548581e-04  1.06870213e-04  3.95784081e-05 
 4.80010869e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.64362011e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.36447582e-03  1.80012115e+00  7.47224542e-04  3.21053739e-04  5.35048690e-05 
 4.80012027e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.43511360e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.38005659e-03  1.80027694e+00  1.83422531e-03  7.73792659e-04  7.57616785e-05 
 4.80014344e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.01810057e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.06885595e-03  1.80023983e+00  2.50567796e-03  1.04180061e-03 -4.39463249e-05 
 4.80017115e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  5.19322956e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.32678198e-03  1.79972321e+00  1.37144444e-03  6.16032208e-04 -5.62629694e-05 
 4.80020000e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.77058368e-12  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.05165651e-03  1.79872341e+00  5.50704183e-05  1.41517169e-04 -1.66817340e-05 
 4.80020352e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.81106204e-03  1.79869413e+00 -1.79731127e-04  8.73536710e-05 -1.86917724e-05 
 4.80021057e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.34994341e-03  1.79868352e+00 -8.51630423e-04 -2.68178905e-05 -2.93614963e-05 
 4.80022466e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.75352560e-04  1.79888731e+00 -3.05710622e-03 -1.91220935e-04 -3.18513143e-05 
 4.80025284e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.14974729e-04  1.80015559e+00 -8.86545694e-03 -7.07548109e-03 -1.71013014e-05 
 4.80028168e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.44228472e-04  1.80295301e+00 -1.69565310e-02 -2.50232281e-02  2.58355947e-05 
 4.80031740e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.72976813e-04  1.80669293e+00 -3.32069747e-02  1.95646528e-02 -2.21007212e-05 
 4.80035561e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.65246331e-05  1.78201996e+00 -3.49807739e-03  3.81967081e-01  9.15743624e-05 
 4.80039530e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.59643953e-05  1.71641267e+00  3.46046652e-01  1.00766710e+00  1.96468085e-03 
 4.80043810e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.63072165e-05  1.79655920e+00  1.10942592e+00  1.55513114e+00  2.43638558e-03 
 4.80047906e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.38970742e-06  1.96252169e+00  1.62027782e+00  1.76673873e+00 -3.85548436e-03 
 4.80052204e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.04937256e-06  1.46127501e+00  1.80823825e+00  1.79707996e+00 -1.18476370e-02 
 4.80056979e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.95393981e-07  3.60879321e-01  1.70018701e+00  1.80118164e+00 -1.54660214e-02 
 4.80059971e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.29285680e-06  4.60095703e-02  1.16894709e+00  1.80345077e+00 -8.53885297e-05 
 4.80063409e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.99982749e-06  8.08512260e-03  3.67163402e-01  1.78729383e+00  9.37603534e-02 
 4.80066108e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.27463395e-07  1.88407084e-03  6.85544094e-02  1.74125843e+00  3.32268798e-01 
 4.80069257e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.27394932e-06  2.51270698e-04  1.16010559e-02  1.73154886e+00  8.41998434e-01 
 4.80072801e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.22109461e-06  3.46018084e-04  1.56528769e-03  1.84325233e+00  1.43061450e+00 
 4.80076629e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.87276930e-06 -2.73057624e-04  5.25595028e-04  1.90236250e+00  1.74707833e+00 
 4.80080524e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.76659347e-06  2.66791445e-04 -2.24012730e-04  1.23638703e+00  1.79560889e+00 
 4.80084869e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.39873266e-06 -2.49036426e-04  2.92242735e-04  2.58668616e-01  1.79947139e+00 
 4.80087978e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.35282490e-07  2.22808078e-04 -2.22906950e-04  2.77243041e-02  1.79962984e+00 
 4.80091362e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.29557954e-07 -1.93070971e-04  2.36069426e-04  4.27617242e-03  1.79982306e+00 
 4.80095781e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.22855273e-07  1.76450823e-04 -1.94798569e-04  1.26422222e-03  1.79984597e+00 
 4.80100436e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.20191800e-07 -1.58956948e-04  2.00867311e-04 -1.22244594e-03  1.79992576e+00 
 4.80109745e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.25737712e-07  1.51479975e-04 -1.80318673e-04  1.28968108e-03  1.79993469e+00 
 4.80128365e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.00830349e-07 -1.47778616e-04  1.85167620e-04 -1.28231915e-03  1.79999661e+00 
 4.80160652e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.15762112e-07  1.46137789e-04 -1.79238973e-04  1.28749297e-03  1.79997920e+00 
 4.80225227e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.90808093e-07 -1.44679674e-04  1.79665937e-04 -1.28455902e-03  1.80001250e+00 
 4.80354376e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.10777517e-07  1.44554880e-04 -1.78891843e-04  1.28786609e-03  1.79998564e+00 
 4.80612675e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.88244994e-07 -1.43922121e-04  1.78695196e-04 -1.28399232e-03  1.80001373e+00 
 4.81010000e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.09355098e-07  1.44113093e-04 -1.78590364e-04  1.28612891e-03  1.79998618e+00 
 4.81011000e-06  1.62000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.15115283e-05  5.21897741e-05  2.03559338e-05  3.22751022e-04  1.79999704e+00 
 4.81013000e-06  1.26000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.06813029e-07 -5.71663189e-06  1.68713788e-05 -4.87971090e-05  1.80000250e+00 
 4.81017000e-06  5.40000000e-01  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.90120099e-05  1.33301361e-05 -7.47980958e-06  7.91779595e-05  1.79999955e+00 
 4.81020000e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.70474340e-05 -1.79448257e-05  4.15385401e-06 -6.86586592e-05  1.79999673e+00 
 4.81020643e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.31101127e-05 -2.88665884e-05 -1.85755340e-05  2.71119395e-06  1.79998696e+00 
 4.81021929e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.50414784e-05 -6.26102099e-05 -6.01435642e-05  4.20548304e-06  1.79997327e+00 
 4.81024500e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.14174818e-04  1.35650939e-05 -1.94586561e-05 -7.09695686e-06  1.80001286e+00 
 4.81028190e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.60140249e-04  9.85079646e-05  9.15934295e-05  1.89112576e-05  1.80003204e+00 
 4.81031554e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.92309818e-03  5.98513572e-05  5.57552932e-05  8.33091396e-07  1.80000501e+00 
 4.81035135e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.07773682e-03  5.02934935e-04  1.98901650e-05  1.15266050e-05  1.80005982e+00 
 4.81039873e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.36253504e-03 -3.90766461e-03  2.51692618e-05 -5.73451521e-06  1.79977711e+00 
 4.81044985e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.54215277e-02 -1.34565025e-03 -8.55943292e-05 -1.65344455e-05  1.79791092e+00 
 4.81049883e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.24947522e-01  9.24334395e-03  2.99922878e-05  5.32652310e-05  1.79881505e+00 
 4.81053971e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.52146874e-01 -2.80197107e-02 -1.60235430e-03  1.79158615e-04  1.80480766e+00 
 4.81057065e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.47824252e+00  1.13799026e-02 -5.17459558e-04 -3.88033725e-04  1.82039264e+00 
 4.81060429e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.72507198e+00  4.02522262e-01  3.70970211e-03 -3.28058454e-03  1.85276810e+00 
 4.81064363e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79047788e+00  1.06267612e+00  5.88685562e-03 -1.57943180e-03  1.67505087e+00 
 4.81068885e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79929712e+00  1.59028822e+00 -5.86248294e-02  6.41099313e-03  9.32659796e-01 
 4.81073053e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79986878e+00  1.77347742e+00  1.58423873e-01 -8.27671887e-03  1.99725735e-01 
 4.81077003e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79982744e+00  1.79656577e+00  9.45112395e-01 -1.07730932e-02 -1.68818791e-02 
 4.81081069e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80001789e+00  1.79950778e+00  1.59903194e+00  3.50581194e-01  9.84340396e-03 
 4.81085261e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79987780e+00  1.79994921e+00  1.77678903e+00  1.04694373e+00 -3.71116092e-04 
 4.81090548e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80007066e+00  1.79996518e+00  1.80131819e+00  1.64239529e+00  2.08943811e-03 
 4.81095402e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79990372e+00  1.79996721e+00  1.79964810e+00  1.79267814e+00  2.14839152e-04 
 4.81102587e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80008210e+00  1.79998589e+00  1.80032939e+00  1.80169952e+00  5.23996238e-04 
 4.81110671e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79991454e+00  1.79995553e+00  1.79970683e+00  1.79932665e+00 -2.03833388e-05 
 4.81123290e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80008313e+00  1.79999465e+00  1.80028910e+00  1.80046155e+00  1.20294000e-04 
 4.81148527e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79991722e+00  1.79995264e+00  1.79971857e+00  1.79960106e+00 -8.33125919e-05 
 4.81191080e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80008251e+00  1.79999900e+00  1.80028101e+00  1.80036480e+00  7.28461025e-05 
 4.81270809e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79991762e+00  1.79995512e+00  1.79972117e+00  1.79964724e+00 -6.80674935e-05 
 4.81416641e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80008229e+00  1.80000493e+00  1.80027896e+00  1.80034211e+00  6.56890426e-05 
 4.81680043e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79991775e+00  1.79996191e+00  1.79972203e+00  1.79965915e+00 -6.43466655e-05 
 4.82000000e-06  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80008221e+00  1.80001192e+00  1.80027832e+00  1.80033469e+00  6.33401724e-05 
 4.82001000e-06  1.80000000e-01  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80003256e+00  1.79999682e+00  1.80005731e+00  1.80013621e+00  4.45485485e-05 
 4.82003000e-06  5.40000000e-01  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000196e+00  1.79998189e+00  1.79997169e+00  1.79998240e+00 -1.73441532e-06 
 4.82007000e-06  1.26000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79986199e+00  1.79998102e+00  1.80000228e+00  1.80001873e+00 -3.55080699e-06 
 4.82010000e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79998517e+00  1.80001635e+00  1.80000797e+00  1.79998946e+00  1.60549713e-05 
 4.82010406e-06  1.80000000e+00  1.72685163e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80006779e+00  1.80002206e+00  1.80002540e+00  1.79999945e+00  2.01257442e-05 
 4.82011219e-06  1.80000000e+00  1.58055488e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80027148e+00  1.80003328e+00  1.80003873e+00  1.80000695e+00  2.79731524e-05 
 4.82012845e-06  1.80000000e+00  1.28796140e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80055468e+00  1.80001075e+00  1.80002614e+00  1.80000200e+00  1.27446516e-05 
 4.82015608e-06  1.80000000e+00  7.90543943e-01  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80020843e+00  1.79995195e+00  1.79997897e+00  1.79999320e+00 -3.44003757e-05 
 4.82018569e-06  1.80000000e+00  2.57514870e-01  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79815589e+00  1.79991065e+00  1.79992643e+00  1.79997656e+00 -1.49725037e-04 
 4.82020000e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79698278e+00  1.79987484e+00  1.79987261e+00  1.79996965e+00 -1.73368827e-04 
 4.82020441e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79688216e+00  1.79987246e+00  1.79986242e+00  1.79997049e+00 -1.57792010e-04 
